Issue Description,Assignees to the Issue,Link
push outside _transform,,https://github.com/nodejs/node/issues/2362
fs: expose scatter/gather syscalls writev() and readv(),,https://github.com/nodejs/node/issues/2298
"On filesystems which do not support birthtime, stats.birthtime can be greater than stats.mtime",,https://github.com/nodejs/node/issues/2222
DISTTYPEDIR in vcbuild.bat persists across builds,,https://github.com/nodejs/node/issues/2084
zlib.createUnzip does not throw error on unexpected end of file,,https://github.com/nodejs/node/issues/2043
Win: Can't load a module with a long path,,https://github.com/nodejs/node/issues/1990
fs.readFile with encoding as 2nd argument is not documented,,https://github.com/nodejs/node/issues/1797
`generate.js` doc tool produces incomplete json,,https://github.com/nodejs/node/issues/1545
docs: state behavior for url pathname and percent encoding,,https://github.com/nodejs/node/issues/1538
net: wrong docs for socket 'connect' event registration,,https://github.com/nodejs/node/issues/901
windows: install header files required for compiled addons,,https://github.com/nodejs/node/issues/859
repl: repl clobbers RegExp.$1,,https://github.com/nodejs/node/issues/597
Order docs alphabetically,,https://github.com/nodejs/node/issues/393
Review TODOs and FIXMEs,,https://github.com/nodejs/node/issues/264
Rename ChildProcess `exec` and `fork` to something which is not entirely confusing to system developers,,https://github.com/nodejs/node/issues/224
