Issue Description,Assignees to the Issue,Link
Validate PEP-8 in docstring examples,,https://github.com/pandas-dev/pandas/issues/23154
TST: warnings on the doc-tests,,https://github.com/pandas-dev/pandas/issues/23149
DOC: Validate the Returns section in the docstrings,,https://github.com/pandas-dev/pandas/issues/23138
DOC: Validate that items in See Also section do not start by pandas.,,https://github.com/pandas-dev/pandas/issues/23136
DOC: Validate description of See Also section in docstrings,,https://github.com/pandas-dev/pandas/issues/23135
DOC: Validate that the docstrings do not import pandas or numpy,,https://github.com/pandas-dev/pandas/issues/23134
DOC: Validate the order of the sections in the docstrings,,https://github.com/pandas-dev/pandas/issues/23133
DOC: possible cookbook rendering issue with PR #22761,,https://github.com/pandas-dev/pandas/issues/23128
BUG: skipna parameter in series.any() returns wrong result,,https://github.com/pandas-dev/pandas/issues/23109
It is not clear whether database connection need to be closed manually after calling pd.read_sql(),,https://github.com/pandas-dev/pandas/issues/23086
Improve doc/README.rst,,https://github.com/pandas-dev/pandas/issues/23084
"Datetime/Timedelta/Period Index min, argmin, max, argmax have `axis` kwarg",,https://github.com/pandas-dev/pandas/issues/23081
Unclear documentation of inplace parameter for pandas.DataFrame.rename.,,https://github.com/pandas-dev/pandas/issues/23076
Remove unused asv directives and verify in the CI that we are not using them,,https://github.com/pandas-dev/pandas/issues/23075
Make default xfail strict,,https://github.com/pandas-dev/pandas/issues/23057
Fatal Stack Overflow Stemming From Misuse of astype('category'),,https://github.com/pandas-dev/pandas/issues/23049
Doc build failing with IPython 7.0,,https://github.com/pandas-dev/pandas/issues/22990
DOC: fill_value argument in Series.combine(),,https://github.com/pandas-dev/pandas/issues/22953
Document module privacy,,https://github.com/pandas-dev/pandas/issues/22942
BUG: to_period behaves different between Timestamp and DatetimeIndex with timezones,,https://github.com/pandas-dev/pandas/issues/22905
DOC: Fix the docstring of itertuples in pandas/core/frame.py,,https://github.com/pandas-dev/pandas/issues/22899
DOC: Fix the docstring of quantile in pandas/core/frame.py,,https://github.com/pandas-dev/pandas/issues/22898
DOC: Fix the docstring of join in pandas/core/frame.py,,https://github.com/pandas-dev/pandas/issues/22897
DOC: Fix the docstring of to_stata in pandas/core/frame.py,,https://github.com/pandas-dev/pandas/issues/22896
DOC: Fix the docstring of _set_axis_name in pandas/core/generic.py,,https://github.com/pandas-dev/pandas/issues/22895
DOC: Fix the docstring of resample in pandas/core/generic.py,,https://github.com/pandas-dev/pandas/issues/22894
DOC: Fix the docstring of groupby in pandas/core/generic.py,,https://github.com/pandas-dev/pandas/issues/22893
DOC: Fix the docstring of xs in pandas/core/generic.py,,https://github.com/pandas-dev/pandas/issues/22892
"STYLE: Fix lint error ""F811 redefinition of unused 'setup'"" in benchmarks ",,https://github.com/pandas-dev/pandas/issues/22885
STYLE: Fix linting of benchmarks,,https://github.com/pandas-dev/pandas/issues/22884
DOC: Fix and extend ParserError docstring,,https://github.com/pandas-dev/pandas/issues/22881
Replace bare excepts by explicit excepts in pandas,,https://github.com/pandas-dev/pandas/issues/22877
Replace bare excepts by explicit excepts in pandas/io/,,https://github.com/pandas-dev/pandas/issues/22875
Replace bare excepts by explicit excepts in pandas/io/pytables,,https://github.com/pandas-dev/pandas/issues/22874
Replace bare excepts by explicit excepts in pandas/core/,,https://github.com/pandas-dev/pandas/issues/22873
Replace bare excepts by explicit excepts in pandas/tests/,,https://github.com/pandas-dev/pandas/issues/22872
BLD: Use Azure pipelines for linting,,https://github.com/pandas-dev/pandas/issues/22844
DOC: Generating docs doesn't work if path has whitespaces,,https://github.com/pandas-dev/pandas/issues/22836
DataFrame.to_dict can result in data loss when indexes are not unique,,https://github.com/pandas-dev/pandas/issues/22801
Misleading read_csv() error message. It says lines but refers to rows.,,https://github.com/pandas-dev/pandas/issues/22789
Make header_style a Property of ExcelFormatter,,https://github.com/pandas-dev/pandas/issues/22758
DOC: Document column order in MultiIndex.to_frame,,https://github.com/pandas-dev/pandas/issues/22662
DataFrame.to_dict(orient='records') numeric inconsistency,,https://github.com/pandas-dev/pandas/issues/22620
DOC: scripts/validate_docstrings.py should detect when the short summary span over multiple lines,,https://github.com/pandas-dev/pandas/issues/22615
Set hypothesis HealthCheck,,https://github.com/pandas-dev/pandas/issues/22593
"DataFrame.rolling causes Kernel died, restart",,https://github.com/pandas-dev/pandas/issues/22590
TST/CLN: remove TestData from series-tests; replace with fixtures,,https://github.com/pandas-dev/pandas/issues/22550
Cannot merge on equal categorical dtypes,,https://github.com/pandas-dev/pandas/issues/22501
Capture STDOUT For Validations Script Tests,,https://github.com/pandas-dev/pandas/issues/22483
TST/CLN: remove TestData from frame-tests; replace with fixtures,,https://github.com/pandas-dev/pandas/issues/22471
DOC: Update docstring of DataFrame/Series .equals() to explain the behavior with indices,,https://github.com/pandas-dev/pandas/issues/22462
DOC: ongoing fixing of doctests,,https://github.com/pandas-dev/pandas/issues/22459
Consider directives when validating docstrings parameters,,https://github.com/pandas-dev/pandas/issues/22405
"Plotting methods (line, area, ..) don't handle string x values",,https://github.com/pandas-dev/pandas/issues/22334
DataFrame.corrwith has unintuitive behavior,,https://github.com/pandas-dev/pandas/issues/22328
Add 'table' as Allowed `orient` Value in to_json Docs,,https://github.com/pandas-dev/pandas/issues/22272
"low_memory=True in read_csv leads to non documented, silent errors",,https://github.com/pandas-dev/pandas/issues/22194
TST: remove skip for pytables build issue on numpy 1.15,,https://github.com/pandas-dev/pandas/issues/22098
Checking that a pandas.Series.index contains a value,,https://github.com/pandas-dev/pandas/issues/22085
read_csv Documentation Rendering Poorly,,https://github.com/pandas-dev/pandas/issues/22057
DOC: Example on how to parse comments,,https://github.com/pandas-dev/pandas/issues/22055
pd.testing.assert_frame_equal check_like not working like expected,,https://github.com/pandas-dev/pandas/issues/22052
"[documentation] merge(suffixes=(False, False)) should cause an error if a suffix would be required to complete the merge but it is undocumented",,https://github.com/pandas-dev/pandas/issues/22045
COMPAT: Import abstract classes from collections.abc,,https://github.com/pandas-dev/pandas/issues/22020
Concatenation warning still appears with sort=False,,https://github.com/pandas-dev/pandas/issues/21952
Indexing datetime index over summer/winter time change gives incorrect result,,https://github.com/pandas-dev/pandas/issues/21846
Expose ExcelWriter as part of the Generated API,,https://github.com/pandas-dev/pandas/issues/21835
BUG: DatetimeIndex.unique shifts tz-aware dates,,https://github.com/pandas-dev/pandas/issues/21737
BUG: to_datetime with Index arg does not retain name in all cases,,https://github.com/pandas-dev/pandas/issues/21697
ENH/API: allow different values for labels/index in DF.reindex __OR__ raise error,,https://github.com/pandas-dev/pandas/issues/21685
BUG: unstack() does not always sort index in 0.23,,https://github.com/pandas-dev/pandas/issues/21675
DatetimeIndex.union with tz-aware and tz-naive raises TypeError,,https://github.com/pandas-dev/pandas/issues/21671
"pd.Series.interpolate(method=""quadratic) Error with non-numeric index column",,https://github.com/pandas-dev/pandas/issues/21662
TST/CLN: remove MultiIndex compat,,https://github.com/pandas-dev/pandas/issues/21654
groupby w/ only NULL-groups crashes since 0.23,,https://github.com/pandas-dev/pandas/issues/21624
Tick DateOffset Normalize whatsnew entry has an error,,https://github.com/pandas-dev/pandas/issues/21564
Test Case for to_csv to sys.stdout,,https://github.com/pandas-dev/pandas/issues/21561
json_normalize has inconsistent behaviors while flattening nested array elements,,https://github.com/pandas-dev/pandas/issues/21537
BUG: np.array @ pd.Series swaps arguments,,https://github.com/pandas-dev/pandas/issues/21530
[DOC]: Explain the choice of absolute/relative tolerance for check_less_precise in assert_almost_equal,,https://github.com/pandas-dev/pandas/issues/21528
DOC: Implement script to validate list indentation in docs,,https://github.com/pandas-dev/pandas/issues/21520
Passing empty label list to df.drop() errors when index is non-unique,,https://github.com/pandas-dev/pandas/issues/21494
pandas.rolling.apply skip calling function if window contains any NaN,,https://github.com/pandas-dev/pandas/issues/21489
CLN: remove SimpleMock from pandas.util.testing,,https://github.com/pandas-dev/pandas/issues/21475
Python -00 test is fragile to PATH,,https://github.com/pandas-dev/pandas/issues/21450
BUG: .nlargest with unsigned integers,,https://github.com/pandas-dev/pandas/issues/21426
BUG: DataFrame.pivot fails on multiple columns to set as index,,https://github.com/pandas-dev/pandas/issues/21425
nlargest of multiindex grouper throw type error:  nlargest() got an unexpected keyword argument 'axis',,https://github.com/pandas-dev/pandas/issues/21411
TST: add additional test cases for pivot_table with categorical data,,https://github.com/pandas-dev/pandas/issues/21370
JSON nested_to_record Silently Drops Top-Level None Values,,https://github.com/pandas-dev/pandas/issues/21356
CI: Enable spellcheck in docbuild,,https://github.com/pandas-dev/pandas/issues/21354
Typo in error message in the PlanePlot class,,https://github.com/pandas-dev/pandas/issues/21347
Timestamp.resolution returns timedelta(microseconds=1),,https://github.com/pandas-dev/pandas/issues/21336
DOC: Add See Also section to IndexSlice docstring regarding removing unused levels,,https://github.com/pandas-dev/pandas/issues/21308
access git revision of currently running pandas,,https://github.com/pandas-dev/pandas/issues/21295
Empty data frames not round-trippable to JSON,,https://github.com/pandas-dev/pandas/issues/21287
Apply method broken for empty integer series with datetime index,,https://github.com/pandas-dev/pandas/issues/21245
BUG: Series.dt.to_period returns wrong dtype on all-NaTs ,,https://github.com/pandas-dev/pandas/issues/21205
"bug: merge_asof with tz-aware datetime ""by"" parameter raises",,https://github.com/pandas-dev/pandas/issues/21184
"read_csv errors when low_memory=True, index_col is not None, and nrows=0",,https://github.com/pandas-dev/pandas/issues/21141
"Add Timedelta Support to JSON Reader with orient=""table""",,https://github.com/pandas-dev/pandas/issues/21140
Change from of 'c' to 'python' engine in read_csv gives unexpected side-effect,,https://github.com/pandas-dev/pandas/issues/21131
DOC: Add documentation for freq='infer' option of DatetimeIndex and TimedeltaIndex constructors,,https://github.com/pandas-dev/pandas/issues/21128
DOC: error in 0.23.0 concat sort warning?,,https://github.com/pandas-dev/pandas/issues/21101
Categorical `fillna` with custom objects raises TypeError,,https://github.com/pandas-dev/pandas/issues/21097
regression in 0.23.0 on rolling max with DatetimeIndex.,,https://github.com/pandas-dev/pandas/issues/21096
MultiIndex that contains tuples raises on __contains__ whenever the item is not contained (Python 2),,https://github.com/pandas-dev/pandas/issues/21094
DOC: Enable sphinx.contrib.spelling,,https://github.com/pandas-dev/pandas/issues/21079
Pandas Dataframe behaves differently when one column is a TimeSeries. ,,https://github.com/pandas-dev/pandas/issues/21045
DOC: Update Contributing Guide to Point to Pandas Docstring Guide,,https://github.com/pandas-dev/pandas/issues/21040
"Using tuples as dataframe index, containing single entry makes rows impossible to select",,https://github.com/pandas-dev/pandas/issues/20991
Index.map fails when index has a name and mapping returns tuple,,https://github.com/pandas-dev/pandas/issues/20990
"Series.reset_index(level_name, drop=True) accepts invalid name when index is flat",,https://github.com/pandas-dev/pandas/issues/20925
"ExcelFile.parse() and pd.read_xlsx() have different behavior for ""sheetname"" argument",,https://github.com/pandas-dev/pandas/issues/20920
Groupby on empty frame different results based on dtypes.,,https://github.com/pandas-dev/pandas/issues/20888
Update docs on reserved attributes,,https://github.com/pandas-dev/pandas/issues/20878
Problem Compiling Docs using make.py ,,https://github.com/pandas-dev/pandas/issues/20862
np array indexer modified in iloc,,https://github.com/pandas-dev/pandas/issues/20852
DOC: clean Index.set_name / .rename doc-strings,,https://github.com/pandas-dev/pandas/issues/20787
"Selecting ""subsets"" of a `MultiIndex` `DataFrame` sometimes changes `dtypes`",,https://github.com/pandas-dev/pandas/issues/20757
BUG: concat with copy=False of ExtensionArray fails,,https://github.com/pandas-dev/pandas/issues/20756
Hitting AmbiguousTimeError when exiting DST using .loc,,https://github.com/pandas-dev/pandas/issues/20724
Inconsistent behaviour when calling apply() on a categorical column with missing data ,,https://github.com/pandas-dev/pandas/issues/20714
BUG: no tables found in test_html spam test,,https://github.com/pandas-dev/pandas/issues/20685
API/BUG: center=True in expanding operations returns non-sensical results,,https://github.com/pandas-dev/pandas/issues/20647
`console_encode` doesn't exist ,,https://github.com/pandas-dev/pandas/issues/20616
ERR: pivot_table when number of levels larger than int32 range,,https://github.com/pandas-dev/pandas/issues/20601
COMPAT: Don't use re module's private type,,https://github.com/pandas-dev/pandas/issues/20551
ERR: disallow non-hashables in Index construction & rename,,https://github.com/pandas-dev/pandas/issues/20527
DOC: io.rst uses deprecated Index.summary,,https://github.com/pandas-dev/pandas/issues/20508
Local PostgreSQL faliures,,https://github.com/pandas-dev/pandas/issues/20505
Move Wiki testing page to main docs?,,https://github.com/pandas-dev/pandas/issues/20501
issue when shifting with Timedelta in a groupby,,https://github.com/pandas-dev/pandas/issues/20492
API: groupby with categoricals inconsistent with Series vs DataFrame result,,https://github.com/pandas-dev/pandas/issues/20416
No KeyError in partial indexing of unused label if placeholder is used in (only) some columns,,https://github.com/pandas-dev/pandas/issues/20410
sum() or prod() on an empty of all-NaN series ,,https://github.com/pandas-dev/pandas/issues/20398
Incorrect column dtype conversion from object to int for small floating point numbers,,https://github.com/pandas-dev/pandas/issues/20388
Remove more NaN in categories checking,,https://github.com/pandas-dev/pandas/issues/20362
Add CSS formating for deprecated parameters / methods,,https://github.com/pandas-dev/pandas/issues/20349
qcut raising TypeError for boolean Series,,https://github.com/pandas-dev/pandas/issues/20303
API: DatetimeIndex.strftime should return an Index,,https://github.com/pandas-dev/pandas/issues/20127
DOC: Series.unique docstring can be moved to series.py,,https://github.com/pandas-dev/pandas/issues/20075
min_count is ignored by sum/prod when resampling a PeriodIndex,,https://github.com/pandas-dev/pandas/issues/19974
deprecation warning importing pandas (python2.7 only),,https://github.com/pandas-dev/pandas/issues/19944
Inccorect example in DataFrame.to_dict docstring,,https://github.com/pandas-dev/pandas/issues/19868
"File mode in `to_csv` is ignored, when passing a file object instead of a path",,https://github.com/pandas-dev/pandas/issues/19827
TST: Use Skipif Decorators in 'test_excel.py',,https://github.com/pandas-dev/pandas/issues/19816
Doc build leaves behind a test.json file,,https://github.com/pandas-dev/pandas/issues/19815
pandas.options.__getattr__ raises KeyError instead of AttributeError,,https://github.com/pandas-dev/pandas/issues/19789
Clean: Categorical.fillna NaN in categories checking,,https://github.com/pandas-dev/pandas/issues/19787
TST: add doc-strings for fixtures,,https://github.com/pandas-dev/pandas/issues/19731
(Re)-deprecate order keyword in factorize,,https://github.com/pandas-dev/pandas/issues/19727
Pandas 0.22.0 does not raise KeyError for misspelled column with .drop_duplicates(),,https://github.com/pandas-dev/pandas/issues/19726
pipe example in basics.rst broken due to SciPy / statsmodels changes,,https://github.com/pandas-dev/pandas/issues/19713
pytest deprecation warning,,https://github.com/pandas-dev/pandas/issues/19703
Ambiguous description in pandas.DataFrame.to_parquet documentation,,https://github.com/pandas-dev/pandas/issues/19662
DOC: Clarifiy fill_value behavior in arithmetic ops,,https://github.com/pandas-dev/pandas/issues/19653
Raise ValueError When Attempting to Rank Object Dtypes,,https://github.com/pandas-dev/pandas/issues/19560
TST: remove multiprocess_can_split class variables,,https://github.com/pandas-dev/pandas/issues/19532
Documation: copy documenation is lacking detail for when deep=False,,https://github.com/pandas-dev/pandas/issues/19505
"Rank 'na_option=""bottom""' Usage Clarification",,https://github.com/pandas-dev/pandas/issues/19499
Precision error when using Timedelta.total_seconds method ,,https://github.com/pandas-dev/pandas/issues/19458
df.groupby('symbol')['status'].ffill() results in Exception: cannot handle a non-unique multi-index!,,https://github.com/pandas-dev/pandas/issues/19437
read_fwf - parsers.py PythonParser._rows_to_columns line 2814 object of type 'NoneType' has no len(),,https://github.com/pandas-dev/pandas/issues/19436
DF.stack() on single column datetime with timezone causes loss of timezone,,https://github.com/pandas-dev/pandas/issues/19420
check_names=False parameter for pandas.util.testing.assert_frame_equal applies to index.names but not columns.names,,https://github.com/pandas-dev/pandas/issues/19411
DOC: incorrect example result for pd.merge_ordered,,https://github.com/pandas-dev/pandas/issues/19393
DOC: Code snippet renders incorrectly in the Registering Custom Accessors subsection of developer.rst,,https://github.com/pandas-dev/pandas/issues/19392
DOC/ERR: better error message on no common merge keys,,https://github.com/pandas-dev/pandas/issues/19391
BUG: maybe_convert_objects on soft converttof datetime can raise unexpectedly,,https://github.com/pandas-dev/pandas/issues/19359
Unstack throws when run on subset of DataFrame,,https://github.com/pandas-dev/pandas/issues/19351
Index subclasses do not check parameters,,https://github.com/pandas-dev/pandas/issues/19348
"Series.nonzero(): Returns locations, not indices",,https://github.com/pandas-dev/pandas/issues/19312
Behaviour of Categorical inputs to sparse data structures,,https://github.com/pandas-dev/pandas/issues/19278
DOC: NumFOCUS link broken at http://pandas.pydata.org,,https://github.com/pandas-dev/pandas/issues/19267
df.to_excel() error.Unsupported type <type 'pandas._libs.interval.Interval'> in write(),,https://github.com/pandas-dev/pandas/issues/19242
TST: split tests for windows to sub-modules,,https://github.com/pandas-dev/pandas/issues/19228
TST: clean up all of the compression tests,,https://github.com/pandas-dev/pandas/issues/19226
"""is_all_dates"" inconsistent across datetimelike types",,https://github.com/pandas-dev/pandas/issues/19204
Minor inaccurracy in documentation of read_csv's option mangle_dupe_cols,,https://github.com/pandas-dev/pandas/issues/19203
CategoricalDtype does not work properly with bool column with missing values.,,https://github.com/pandas-dev/pandas/issues/19182
Document our pytest fixtures,,https://github.com/pandas-dev/pandas/issues/19159
DOC: period missing at end of the pandas.DataFrame docstring,,https://github.com/pandas-dev/pandas/issues/19141
reset_index() doesn't work with CategoricalIndex columns,,https://github.com/pandas-dev/pandas/issues/19136
Raise ValueError for read_json and orient='table' With Numeric Column Names,,https://github.com/pandas-dev/pandas/issues/19129
DOC: enhance pivot / reshape docs,,https://github.com/pandas-dev/pandas/issues/19089
"BUG: Creating Index name using `names` names argument, doesn't set index name",,https://github.com/pandas-dev/pandas/issues/19082
Index * Series returns Index,,https://github.com/pandas-dev/pandas/issues/19080
json_normalize fails when input is a Series without a 0 in the index,,https://github.com/pandas-dev/pandas/issues/19020
DOC: tm.assert_produces_warning kwarg clear is undocumented,,https://github.com/pandas-dev/pandas/issues/18996
CLN: rename lib.isscalar to lib.is_scalar,,https://github.com/pandas-dev/pandas/issues/18987
TST: split out sparse tests,,https://github.com/pandas-dev/pandas/issues/18969
LINT: pandas/scripts,,https://github.com/pandas-dev/pandas/issues/18949
is_scalar should return True for DateOffset objects,,https://github.com/pandas-dev/pandas/issues/18943
"DOC: is confusing for ddof parameter of sem, var and std functions",,https://github.com/pandas-dev/pandas/issues/18903
ENH: Timestamp constructor does not accept nanosecond arg,,https://github.com/pandas-dev/pandas/issues/18898
DOC: improve docs for broadcasting behavior,,https://github.com/pandas-dev/pandas/issues/18857
asv tests for DataFrame constructor,,https://github.com/pandas-dev/pandas/issues/18840
possible bug when using datetime.replace() on a tz-aware pd.DatetimeIndex,,https://github.com/pandas-dev/pandas/issues/18785
Standardize docstrings to use pd.DataFrame/pd.Series,,https://github.com/pandas-dev/pandas/issues/18770
Silently Ignored Kwargs Cleanup,,https://github.com/pandas-dev/pandas/issues/18748
COMPAT: drop pyarrow < 0.7 and fastparquet < 0.1 for Parquet IO,,https://github.com/pandas-dev/pandas/issues/18742
read_excel kwarg for `comment`?,,https://github.com/pandas-dev/pandas/issues/18735
DOC: pivot_table - fix documentation of aggfunc parameter,,https://github.com/pandas-dev/pandas/issues/18712
Groupby with function returning a tuple fails if index has a name,,https://github.com/pandas-dev/pandas/issues/18696
read_csv() usecols behavior unclear,,https://github.com/pandas-dev/pandas/issues/18673
TST: split up pandas/tests/indexes/test_multi.py,,https://github.com/pandas-dev/pandas/issues/18644
CLN: deprecate/remove the pandas.tseries.plotting.tsplot function,,https://github.com/pandas-dev/pandas/issues/18627
"Initializing Series with dict, list of lists values and explicit dtype raises ValueError",,https://github.com/pandas-dev/pandas/issues/18625
TST: split test_indexing,,https://github.com/pandas-dev/pandas/issues/18614
"Series.rename doesn't accept ""axis"" argument",,https://github.com/pandas-dev/pandas/issues/18589
BUG: boolean frames multiplied by floats have dtypes=object,,https://github.com/pandas-dev/pandas/issues/18549
pd.concat reset the tz-aware index to UTC,,https://github.com/pandas-dev/pandas/issues/18523
Categorical.from_codes shouldn't coerce to int64,,https://github.com/pandas-dev/pandas/issues/18501
TST: split out test_pytables.py to sub-module of tests,,https://github.com/pandas-dev/pandas/issues/18498
TST: organize pandas/tests/groupby/test_aggregate.py,,https://github.com/pandas-dev/pandas/issues/18490
"test needed: groupby(as_index=False, sort=False).aggregate formerly (?) gave unexpected results with a list-like function",,https://github.com/pandas-dev/pandas/issues/18473
STYLE: support flake8>3.4.1,,https://github.com/pandas-dev/pandas/issues/18419
KeyError when calling to_coo() on SparseDataFrame,,https://github.com/pandas-dev/pandas/issues/18414
new behavior regarding `Series.plot.bar` for `logy=True` in 0.21,,https://github.com/pandas-dev/pandas/issues/18394
BUG: Unstacking MultiIndex with datetime tz-aware data raises ValueError: cannot create a DatetimeTZBlock without a tz,,https://github.com/pandas-dev/pandas/issues/18338
Assignment to uint series drops datatype,,https://github.com/pandas-dev/pandas/issues/18311
Setting values on non-existing datetime index raises exception only when index has DST changes in range,,https://github.com/pandas-dev/pandas/issues/18308
pd.merge() on int+float produces object since 0.20,,https://github.com/pandas-dev/pandas/issues/18302
read_excel return empty dataframe when using usecols,,https://github.com/pandas-dev/pandas/issues/18273
BUG: Calling DataFrame.stack on an out-of-order column MultiIndex leads to swapped values,,https://github.com/pandas-dev/pandas/issues/18265
DEPR: deprecate get_ftype_counts,,https://github.com/pandas-dev/pandas/issues/18243
Deprecate Index.summary,,https://github.com/pandas-dev/pandas/issues/18217
Reading a SAS file with 0 rows gives None,,https://github.com/pandas-dev/pandas/issues/18198
pandas.Series.dt.total_seconds() documentation confusing,,https://github.com/pandas-dev/pandas/issues/18038
AmbiguousTimeError using drop on DatetimeIndex with DST change,,https://github.com/pandas-dev/pandas/issues/18031
Update conda recipe for new conda,,https://github.com/pandas-dev/pandas/issues/18002
BENCH: Index.take benchmark is measuring wrong thing,,https://github.com/pandas-dev/pandas/issues/18000
Investigate using Hypothesis for some tests,,https://github.com/pandas-dev/pandas/issues/17978
BUG: merging with non-stringlike columns can raise,,https://github.com/pandas-dev/pandas/issues/17962
HDFStore.select_column,,https://github.com/pandas-dev/pandas/issues/17912
DEPR: deprecate keep_tz keyword in DatetimeIndex.to_series,,https://github.com/pandas-dev/pandas/issues/17832
DataFrame.to_pickle() fails for .zip format on MacOS and pandas 0.20.3,,https://github.com/pandas-dev/pandas/issues/17778
merging two empty dataframes can incur a division by zero,,https://github.com/pandas-dev/pandas/issues/17776
DOC: Order of groups in groupby and head method,,https://github.com/pandas-dev/pandas/issues/17775
groupby on index and columns mixed: strange behaviour,,https://github.com/pandas-dev/pandas/issues/17681
"DataFrame.any(axis={0, 1}) returns inconsistent values for non-zero timedelta",,https://github.com/pandas-dev/pandas/issues/17667
pd.Series.map never maps NAs through a dictionary,,https://github.com/pandas-dev/pandas/issues/17648
BUG: roundtrip fidelity for a tz-aware DTI with a fixed format HDFStore,,https://github.com/pandas-dev/pandas/issues/17618
Add teardowns in asv benchmarks,,https://github.com/pandas-dev/pandas/issues/17616
Timezone object of Timestamp vs DatetimeIndex is different for same time / timezone,,https://github.com/pandas-dev/pandas/issues/17572
API: Deprecate Categorical fastpath argument,,https://github.com/pandas-dev/pandas/issues/17562
Unexpected exception on column with NaT,,https://github.com/pandas-dev/pandas/issues/17559
DOC: nice links / examples for setting with copy & aggregation,,https://github.com/pandas-dev/pandas/issues/17505
ERR: invalid MultiIndex construction,,https://github.com/pandas-dev/pandas/issues/17464
"BUG: After reindex(),  astype() raises exception for categorical series",,https://github.com/pandas-dev/pandas/issues/17444
PERF: to_datime fastpath for %Y%m%d is slower,,https://github.com/pandas-dev/pandas/issues/17410
Groupby with matching column and index name emits spurious warning,,https://github.com/pandas-dev/pandas/issues/17383
Union of indexes of tuples is not sorted,,https://github.com/pandas-dev/pandas/issues/17376
BUG: positional getitem indexing with list on Series with duplicate integer index fails,,https://github.com/pandas-dev/pandas/issues/17347
COMPAT: support Timestamp.timestamp() in py2.x,,https://github.com/pandas-dev/pandas/issues/17329
ENH: Improve error message when using DataFrame.from_items instead of DataFrame.from_records,,https://github.com/pandas-dev/pandas/issues/17312
feature wanted: pd.DataFrame.info() should show line numbers,,https://github.com/pandas-dev/pandas/issues/17304
AttributeError: 'IntBlock'/'FloatBlock'/etc. object has no attribute 'sp_index',,https://github.com/pandas-dev/pandas/issues/17198
Make `DataFrame.pivot` accepts a list of column names as values,,https://github.com/pandas-dev/pandas/issues/17160
Already tz-aware when reading hdf5 generated by Python2 in Python3,,https://github.com/pandas-dev/pandas/issues/17145
still doesn't work with boto3 StreamingBody,,https://github.com/pandas-dev/pandas/issues/17135
setitem on empty DataFrame / Series casts to RangeIndex,,https://github.com/pandas-dev/pandas/issues/17101
DOC: use shared_docs for isna/notna & isnull/notnull,,https://github.com/pandas-dev/pandas/issues/17096
BUG: reset_index can reset index name,,https://github.com/pandas-dev/pandas/issues/17067
Type casting after merge,,https://github.com/pandas-dev/pandas/issues/17044
DOC: section on caveats of storing lists inside DataFrame/Series,,https://github.com/pandas-dev/pandas/issues/17027
BUG: DataFrame.where with category dtype,,https://github.com/pandas-dev/pandas/issues/16979
Aggregate fails with mixed types in grouping series,,https://github.com/pandas-dev/pandas/issues/16916
DataFrame._init_dict handles columns with nan incorrectly if columns passed separately,,https://github.com/pandas-dev/pandas/issues/16894
(DOC) A `string` passed to `groupby` is hard to understand based on current doc,,https://github.com/pandas-dev/pandas/issues/16870
BUG: factorize_from_iterables applies type to empty iterables,,https://github.com/pandas-dev/pandas/issues/16844
DataFrame aggregation methods inconsistent when object columns have missing values,,https://github.com/pandas-dev/pandas/issues/16832
"DOC: Series.idxmax actually returns a label, not an index",,https://github.com/pandas-dev/pandas/issues/16829
Scatter plot with colour_by and size_by variables,,https://github.com/pandas-dev/pandas/issues/16827
DOC: DataFrame.update() fails to change values in calling dataframe if new value is NaN,,https://github.com/pandas-dev/pandas/issues/16812
to_datetime parses dates incorrectly when the format includes '%W' and does not include day of week plus calendar year,,https://github.com/pandas-dev/pandas/issues/16774
"DataFrame.from_dict unexpectedly ""flatten"" tuples in the dictionary keys",,https://github.com/pandas-dev/pandas/issues/16769
"inplace kwarg must be of bool type, but other boolean kwargs don't have this restriction",,https://github.com/pandas-dev/pandas/issues/16714
.loc Multiindex DateTime slicing failures,,https://github.com/pandas-dev/pandas/issues/16699
astype errors with Categorical,,https://github.com/pandas-dev/pandas/issues/16697
Pandas read_excel: only read first few lines,,https://github.com/pandas-dev/pandas/issues/16645
DOC: pivot function,,https://github.com/pandas-dev/pandas/issues/16578
Non-inclusive partial string indexing on DatetimeIndex,,https://github.com/pandas-dev/pandas/issues/16571
TST/CLN: Warnings from pytest 3.1+,,https://github.com/pandas-dev/pandas/issues/16481
BUG: merge_asof raises when grouping on multiple columns with a categorical,,https://github.com/pandas-dev/pandas/issues/16454
DOC: Explain how our shared_docs system works,,https://github.com/pandas-dev/pandas/issues/16446
IntervalIndex get_indexer may return -1 for values that are in the index,,https://github.com/pandas-dev/pandas/issues/16410
DOC: add section on Interval,,https://github.com/pandas-dev/pandas/issues/16400
"pd.crosstab, categorical data and missing instances",,https://github.com/pandas-dev/pandas/issues/16367
Documentation on Performance considerations,,https://github.com/pandas-dev/pandas/issues/16310
Wrong error message in HDFStore.append when appending dataframe with None item in previously string-only column,,https://github.com/pandas-dev/pandas/issues/16300
resample.apply flattens column index when more than 3 levels,,https://github.com/pandas-dev/pandas/issues/16231
CLN: replace %s formatting syntax with .format,,https://github.com/pandas-dev/pandas/issues/16130
no warning with invalid pd.set_option('display.max_colwidth'),,https://github.com/pandas-dev/pandas/issues/16097
Unary plus missing for Series and DataFrame,,https://github.com/pandas-dev/pandas/issues/16073
DataFrame.replace() overwrites when values are non-numeric,,https://github.com/pandas-dev/pandas/issues/16051
BUG: melt should preserve Categorical id_vars,,https://github.com/pandas-dev/pandas/issues/15853
