Issue Description,Assignees to the Issue,Link
[Bug] NRE in iOS NavigationRenderer.CreateViewControllerForPage(),,https://github.com/xamarin/Xamarin.Forms/issues/6479
[Bug]  Control with DataTemplate can only be added to a page once,,https://github.com/xamarin/Xamarin.Forms/issues/6476
[Bug] [WPF] Grid + ListView -> first row height not correct,,https://github.com/xamarin/Xamarin.Forms/issues/6436
[Bug] Xamarin.Forms UWP Entry CursorPosition and SelectionLength on Focused,,https://github.com/xamarin/Xamarin.Forms/issues/6414
[Bug] Shell Flyout FlyoutItem Title Text Vanishes On Scroll [Android],,https://github.com/xamarin/Xamarin.Forms/issues/6410
[Bug] [iOS] Button inside a ScrollView does not work when keyboard is up.,,https://github.com/xamarin/Xamarin.Forms/issues/6409
[Bug] [WPF] BoxView not correctly restored,,https://github.com/xamarin/Xamarin.Forms/issues/6408
[Bug] Xamari.Forms.Maps Custom Pins are null if they are data bound,,https://github.com/xamarin/Xamarin.Forms/issues/6393
[Bug] Device.StartTimer documentation - contradiction,,https://github.com/xamarin/Xamarin.Forms/issues/6378
[Bug] Material Activity Indicator has unusual large size on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/6374
[Bug] [iOS] Shell Displays TabBar when only one ShellContent Present,,https://github.com/xamarin/Xamarin.Forms/issues/6373
[Bug] Listview - Label  rendering Bindings Layout options,,https://github.com/xamarin/Xamarin.Forms/issues/6370
[Bug] [Forms][iOS] Vector in ToolbarItem too big,,https://github.com/xamarin/Xamarin.Forms/issues/6366
"[Bug] Disabled entry field shows dotted border on iOS with Visual=""Material"" applied",,https://github.com/xamarin/Xamarin.Forms/issues/6365
[Bug] Xamarin.Forms 3.6 and Xamarin.Forms.Visual.Material 3.6 failed with exception when resources are defined in Android class library,,https://github.com/xamarin/Xamarin.Forms/issues/6343
[Bug] Flyout Header is taking too much space than its content on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/6295
[Bug] [UWP][Android] Grid.WidthRequest=0 ignored when changed during runtime,,https://github.com/xamarin/Xamarin.Forms/issues/6287
[Bug] ContentPage.ControlTemplate not working in Xamarin WPF ,,https://github.com/xamarin/Xamarin.Forms/issues/6264
[Bug] [Android] TabbedPage overrides Entry values when more than 4 Pages are added,,https://github.com/xamarin/Xamarin.Forms/issues/6259
[Bug] Tap event not firing inside scrollview,,https://github.com/xamarin/Xamarin.Forms/issues/6257
[UWP] Active child elements gets focused after disabling its root parent element,,https://github.com/xamarin/Xamarin.Forms/issues/6254
[Bug] When putting multiple ShellContent in Tab in FlyoutItem in Shell isn't shown correctly on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/6253
[Bug] NullReference Exception: Grid.MeasureGrid (Android),,https://github.com/xamarin/Xamarin.Forms/issues/6247
ListView items don't show when NSTableView.SelectionDidChange handler added,,https://github.com/xamarin/Xamarin.Forms/issues/6237
Listview itemtapped not working if there is any button or any event control inside in android,,https://github.com/xamarin/Xamarin.Forms/issues/6214
[Bug] [iOS] Custom view not showing when changing from invisible to visible,,https://github.com/xamarin/Xamarin.Forms/issues/6205
[Bug] iPad - Entry: Keyboard.Telephone & Keyboard.Numeric display standard keyboard instead of phone/numeric keyboards,,https://github.com/xamarin/Xamarin.Forms/issues/6202
[Bug] Updating the value of element in a task on secondary window causes a UWP application crash.,,https://github.com/xamarin/Xamarin.Forms/issues/6189
"[Bug] Visual Material,  does not fill the fields with the right indexes",,https://github.com/xamarin/Xamarin.Forms/issues/6188
Visual Material Entry underline color should reference PlaceholderColor,,https://github.com/xamarin/Xamarin.Forms/issues/6187
Renaming App.xaml causes various weird runtime errors,,https://github.com/xamarin/Xamarin.Forms/issues/6156
"[WPF] WPF Symbol Icons missing on Windows 7, 8.1",,https://github.com/xamarin/Xamarin.Forms/issues/6150
[Bug] CollectionView ScrollTo sometimes miss the right position,,https://github.com/xamarin/Xamarin.Forms/issues/6125
"[Bug] CollectionView Layout issues for RowDefinition Height=""Auto""",,https://github.com/xamarin/Xamarin.Forms/issues/6124
UWP Missing back button after PushModalAsync,,https://github.com/xamarin/Xamarin.Forms/issues/6107
Lisview iOS unable to scroll down to last item,,https://github.com/xamarin/Xamarin.Forms/issues/6075
[Bug] ListView does not show Group labels when list is loaded in async method,,https://github.com/xamarin/Xamarin.Forms/issues/6064
[Bug] CollectionView ScrollTo animation doesn't display elements,,https://github.com/xamarin/Xamarin.Forms/issues/6059
Label LineHeight does not render the same on iOS and Android,,https://github.com/xamarin/Xamarin.Forms/issues/6046
[Bug] Customized Map Pin Sample UWP will display same info window for all tapped pins,,https://github.com/xamarin/Xamarin.Forms/issues/6039
UWP BoxView doesn't respect WidthRequest,,https://github.com/xamarin/Xamarin.Forms/issues/6038
[Bug] Stepper incorrectly positions inside a Grid,,https://github.com/xamarin/Xamarin.Forms/issues/6034
Previewer does not work with d:BindableLayout.ItemsSource,,https://github.com/xamarin/Xamarin.Forms/issues/6027
Renderer not found exception occurs on Version 3.6.0,,https://github.com/xamarin/Xamarin.Forms/issues/6019
Items are disappearing in the SfListView (Horizontal orientation only) while perform fling to scrolling After updating the xamarin forms version as higher than 3.0 in xamarin forms android platform,,https://github.com/xamarin/Xamarin.Forms/issues/5992
[Bug] Not able to apply CSS styling to Span control,,https://github.com/xamarin/Xamarin.Forms/issues/5979
Xaml Parser throws when encountering primitives,,https://github.com/xamarin/Xamarin.Forms/issues/5978
[GTK] Xamarin doesn't free memory,,https://github.com/xamarin/Xamarin.Forms/issues/5977
"IsGestureEnabled=""False"" disables side menu completely on Android [Bug] ",,https://github.com/xamarin/Xamarin.Forms/issues/5973
[Bug] MasterDetail in iOS in rtl Mode in Xamarin Froms,,https://github.com/xamarin/Xamarin.Forms/issues/5969
[Bug] MaterialButtonRenderer with the CornerRadius property in iOS,,https://github.com/xamarin/Xamarin.Forms/issues/5965
"[Android] Xamarin Forms WebView's Navigated callback returns ""Failure"" on first install / initial navigation to page containing CSS font-face declarations with WOFF, WOFF2, or TTF references",,https://github.com/xamarin/Xamarin.Forms/issues/5962
[Bug] FlexLayout does not shrink when last row of children are hidden,,https://github.com/xamarin/Xamarin.Forms/issues/5959
[Bug] Inconsistent Xamarin Forms frame background color,,https://github.com/xamarin/Xamarin.Forms/issues/5950
Xaml Parser/Compiler does not identify invalid Xaml,,https://github.com/xamarin/Xamarin.Forms/issues/5947
[Bug] Shell treats Show/Hide Flyout Differently from TabBar and NavBar,,https://github.com/xamarin/Xamarin.Forms/issues/5940
[Bug] MasterBehavior.SplitOnLandscape cause Master/menu button didn't display,,https://github.com/xamarin/Xamarin.Forms/issues/5937
[Bug] UWP app crash when starting in airplane mode with a map control,,https://github.com/xamarin/Xamarin.Forms/issues/5929
[Bug] Data binding an array item of type enum is incorrect,,https://github.com/xamarin/Xamarin.Forms/issues/5919
[Bug] iOS Adding item to the ListView while IsRefreshing causes the items to not fully show,,https://github.com/xamarin/Xamarin.Forms/issues/5918
[Bug] `IsClippedToBounds` doesn't update clip rectangle when maximizing WPF window,,https://github.com/xamarin/Xamarin.Forms/issues/5910
[Bug] Conflict with SkiaSharp Library,,https://github.com/xamarin/Xamarin.Forms/issues/5901
[Bug] Cannot able to restrict the horizontal bouncing in Xamarin.Forms.iOS ,,https://github.com/xamarin/Xamarin.Forms/issues/5897
[macOS] Control with VerticalOption=Start is sticked to bottom,,https://github.com/xamarin/Xamarin.Forms/issues/5890
Xamarin listview when loaded inside secondary view of SfNavigationDrawer doesn't display in view completely,,https://github.com/xamarin/Xamarin.Forms/issues/5889
[Bug]  Tab index not resetting on iPAD,,https://github.com/xamarin/Xamarin.Forms/issues/5879
[README] Add more information about getting UI tests running,,https://github.com/xamarin/Xamarin.Forms/issues/5877
VisualElement.Unfocus does not work on WPF,,https://github.com/xamarin/Xamarin.Forms/issues/5868
"[Android] readonly entry focus, select text not working",,https://github.com/xamarin/Xamarin.Forms/issues/5843
[UWP] keyboard hide focused entry,,https://github.com/xamarin/Xamarin.Forms/issues/5840
[Enhancement] EntryCellTableViewCell should be public,,https://github.com/xamarin/Xamarin.Forms/issues/5830
Gesture recognizers attached to spans don't work in landscape mode.,,https://github.com/xamarin/Xamarin.Forms/issues/5824
No selection feedback for Shell MenuItems,,https://github.com/xamarin/Xamarin.Forms/issues/5816
Update instructions for building Xamarin.Forms,,https://github.com/xamarin/Xamarin.Forms/issues/5815
MainActivity is getting created twice causing app crashing in navigation,,https://github.com/xamarin/Xamarin.Forms/issues/5813
[Visual] [iOS] Material entry text caret miss aligned,,https://github.com/xamarin/Xamarin.Forms/issues/5807
Cannot drag more than one widget onto a RelativeLayout in Xamarin Android designer.,,https://github.com/xamarin/Xamarin.Forms/issues/5805
[Feedback] Xamarin DatePicker Min/Max Range error,,https://github.com/xamarin/Xamarin.Forms/issues/5784
[Shell] SearchHandler not showing results when using data binding without sub-classing,,https://github.com/xamarin/Xamarin.Forms/issues/5783
[Enhancement] Expand data binding for Map control,,https://github.com/xamarin/Xamarin.Forms/issues/5773
"[iOS,Visual]The ContentView is misaligned on iOS if Visual=""Material""",,https://github.com/xamarin/Xamarin.Forms/issues/5769
AbsoluteLayout does not take the size of its children as RelativeLayout takes,,https://github.com/xamarin/Xamarin.Forms/issues/5767
Using multiple ToolbarItem or MenuItem instances disables compiled bindings,,https://github.com/xamarin/Xamarin.Forms/issues/5762
Slider Control line in the middle not visible or partially visible when the Slider is rotated between 30 deg to 80 deg,,https://github.com/xamarin/Xamarin.Forms/issues/5750
Disable horizontal scroll in the custom listview in android,,https://github.com/xamarin/Xamarin.Forms/issues/5749
Item height of the listview is not auto size when load image with aspect fill,,https://github.com/xamarin/Xamarin.Forms/issues/5748
XF 3.6 Material Setting in App.Xaml requires default value,,https://github.com/xamarin/Xamarin.Forms/issues/5733
[Material] VisualStateManager does not work properly on the Entry TextColor property,,https://github.com/xamarin/Xamarin.Forms/issues/5732
DatePicker does not parse date correctly,,https://github.com/xamarin/Xamarin.Forms/issues/5729
VisualStateManager not applying TextColor on Entry with Visual/Material applied,,https://github.com/xamarin/Xamarin.Forms/issues/5714
Shouldn't be able to reference sub-namespaces with Xaml,,https://github.com/xamarin/Xamarin.Forms/issues/5704
Android EditText Ellipsize not working,,https://github.com/xamarin/Xamarin.Forms/issues/5703
Animation tasks do not complete when Animations are removed in Accessibility Settings.,,https://github.com/xamarin/Xamarin.Forms/issues/5686
WPF: ViewCell content width does not update on ListView width change,,https://github.com/xamarin/Xamarin.Forms/issues/5682
[Enhancement] Add method to force value coercion,,https://github.com/xamarin/Xamarin.Forms/issues/5680
Crash when calling ChangeCanExecute() from non-UI thread,,https://github.com/xamarin/Xamarin.Forms/issues/5679
Clipping issue in Xamarin.Forms.Android platforms (version 3.4 and above.),,https://github.com/xamarin/Xamarin.Forms/issues/5663
[Android] ControlGallery crashes running UI test 1588,,https://github.com/xamarin/Xamarin.Forms/issues/5654
ListView  item hidden holds space,,https://github.com/xamarin/Xamarin.Forms/issues/5648
Xamarin.Forms no longer work on UWP ARM64,,https://github.com/xamarin/Xamarin.Forms/issues/5640
"[Feedback] Xamarin.Forms Xaml Previewer error for Android, ok for iOS",,https://github.com/xamarin/Xamarin.Forms/issues/5636
ImageSource.FromFile strange work,,https://github.com/xamarin/Xamarin.Forms/issues/5631
[Xaml] Missing platform/idiom value in OnPlatform/OnIdiom causes ArgumentNullException when type is x:BindingBase,,https://github.com/xamarin/Xamarin.Forms/issues/5629
Frame.CornerRadius is not respected by iOS when Editor is inside,,https://github.com/xamarin/Xamarin.Forms/issues/5626
[iOS] Webview.CanGoBack alway return false,,https://github.com/xamarin/Xamarin.Forms/issues/5621
`Focus` is not consistent on all platforms,,https://github.com/xamarin/Xamarin.Forms/issues/5616
Android crash from FrameRenderer caused by VisualElementPackager,,https://github.com/xamarin/Xamarin.Forms/issues/5614
[Enhancement] Make Device.Info visible for IntelliSense,,https://github.com/xamarin/Xamarin.Forms/issues/5606
[iOS] Previous page's toolbar item being grayed out when canceling swipe to previous page then navigating back.,,https://github.com/xamarin/Xamarin.Forms/issues/5596
Button Pressed Animation not shown in iOS,,https://github.com/xamarin/Xamarin.Forms/issues/5595
CollectionView XAML API suggestion,,https://github.com/xamarin/Xamarin.Forms/issues/5577
"In macOS Mojave, navigation bar title text is not centered.",,https://github.com/xamarin/Xamarin.Forms/issues/5575
[iOS] Navigation bar back button only shows arrow without text on iOS 10,,https://github.com/xamarin/Xamarin.Forms/issues/5574
Entry keyboard changed to default when setting entry text from behavior.,,https://github.com/xamarin/Xamarin.Forms/issues/5561
[Android] Disposed EntryCell throws ObjectDisposed exception after updating an object that the EntryCell was previously bound to,,https://github.com/xamarin/Xamarin.Forms/issues/5560
Font glyphs don't consistently work,,https://github.com/xamarin/Xamarin.Forms/issues/5543
iOS ListView based navigation can crash by updating disposed cells,,https://github.com/xamarin/Xamarin.Forms/issues/5542
"ListView Item Selected changing, always looks up the index",,https://github.com/xamarin/Xamarin.Forms/issues/5541
Letting the previewer initially process a xaml page with cross platform embedded resources in a bad state ,,https://github.com/xamarin/Xamarin.Forms/issues/5540
FlexLayout Basis set via CSS doesn't measure/remeasure when content is lazy loaded,,https://github.com/xamarin/Xamarin.Forms/issues/5534
